,Term Status,Class Section,Class Title,Instructor,Day,Start_Time,End_Time,Location
3382,22SFull,MIS 6382.002,Object Oriented Programming in Python,Hongchang Wang ,Wednesday,13:00:00,15:45:00,JSOM 2.717
3383,22SFull,MIS 6382.501,Object Oriented Programming in Python,Hongchang Wang ,Wednesday,19:00:00,21:45:00,JSOM 1.117
3384,22SFull,MIS 6382.502,Object Oriented Programming in Python,Rabih Neouchi ,Tuesday,19:00:00,21:45:00,JSOM 12.210
3385,22SFull,MIS 6382.503,Object Oriented Programming in Python,Rabih Neouchi ,Thursday,19:00:00,21:45:00,JSOM 12.214
3387,22SOpen,MIS 6389.501,AWS Cloud Solution Architecture,Engin Calisir ,Tuesday,19:00:00,21:45:00,JSOM 2.801
3389,22SFull,MIS 6393.001,Foundations of Digital Product Management,Florence Lowe ,Friday,13:00:00,15:45:00,JSOM 1.117
3390,22SOpen,MIS 6396.501,User Experience Design,William Hefley ,Thursday,19:00:00,21:45:00,JSOM 11.202
3391,22SOpen,MIS 7220.001,Colloquium in Management Information Systems - Phd Seminar,Varghese Jacob ,Friday,08:30:00,12:45:00,JSOM 2.116
3392,22SOpen,MIS 7310.001,Advanced Topics in Knowledge Management,Sumit Sarkar ,Tuesday,16:00:00,18:45:00,JSOM 2.102
3393,22SOpen,MIS 7420.001,Seminar in Management Information Systems - Phd Seminar,"Jianqing Chen , Amit Mehra ",Wednesday,08:30:00,12:45:00,JSOM 13.501
3394,22SFull,MKT 3300.001,Principles of Marketing,Omid Elmi ,Monday,11:30:00,12:45:00,JSOM 2.103
3395,22SFull,MKT 3300.001,Principles of Marketing,Omid Elmi ,Wednesday,11:30:00,12:45:00,JSOM 2.103
3396,22SFull,MKT 3300.002,Principles of Marketing,Omid Elmi ,Monday,13:00:00,14:15:00,JSOM 2.103
3397,22SFull,MKT 3300.002,Principles of Marketing,Omid Elmi ,Wednesday,13:00:00,14:15:00,JSOM 2.103
3398,22SFull,MKT 3300.003,Principles of Marketing,Edward Meda ,Monday,16:00:00,17:15:00,JSOM 2.103
3399,22SFull,MKT 3300.003,Principles of Marketing,Edward Meda ,Wednesday,16:00:00,17:15:00,JSOM 2.103
3400,22SFull,MKT 3300.004,Principles of Marketing,Fang Wu ,Tuesday,10:00:00,12:45:00,JSOM 12.202
3401,22SFull,MKT 3300.005,Principles of Marketing,Sandra Pacyna ,Tuesday,08:30:00,09:45:00,JSOM 12.214
3402,22SFull,MKT 3300.005,Principles of Marketing,Sandra Pacyna ,Thursday,08:30:00,09:45:00,JSOM 12.214
3403,22SFull,MKT 3300.006,Principles of Marketing,Samir Mamadehussene ,Tuesday,10:00:00,11:15:00,JSOM 2.904
3404,22SFull,MKT 3300.006,Principles of Marketing,Samir Mamadehussene ,Thursday,10:00:00,11:15:00,JSOM 2.904
3405,22SFull,MKT 3300.007,Principles of Marketing,Samir Mamadehussene ,Tuesday,11:30:00,12:45:00,JSOM 2.904
3406,22SFull,MKT 3300.007,Principles of Marketing,Samir Mamadehussene ,Thursday,11:30:00,12:45:00,JSOM 2.904
3407,22SFull,MKT 3300.008,Principles of Marketing,Khai Chiong ,Tuesday,13:00:00,14:15:00,JSOM 12.210
3408,22SFull,MKT 3300.008,Principles of Marketing,Khai Chiong ,Thursday,13:00:00,14:15:00,JSOM 12.210
3409,22SFull,MKT 3300.009,Principles of Marketing,Khai Chiong ,Tuesday,14:30:00,15:45:00,JSOM 12.210
3410,22SFull,MKT 3300.009,Principles of Marketing,Khai Chiong ,Thursday,14:30:00,15:45:00,JSOM 12.210
3411,22SFull,MKT 3300.010,Principles of Marketing,Charles Haseman ,Tuesday,16:00:00,17:15:00,JSOM 2.103
3412,22SFull,MKT 3300.010,Principles of Marketing,Charles Haseman ,Thursday,16:00:00,17:15:00,JSOM 2.103
3413,22SFull,MKT 3300.011,Principles of Marketing,Fang Wu ,Thursday,10:00:00,12:45:00,JSOM 11.210
3414,22SFull,MKT 3300.013,Principles of Marketing,Ehsan Saremi ,Monday,14:30:00,15:45:00,JSOM 12.214
3415,22SFull,MKT 3300.013,Principles of Marketing,Ehsan Saremi ,Wednesday,14:30:00,15:45:00,JSOM 12.214
3416,22SOpen,MKT 3300.014,Principles of Marketing,-Staff-,Saturday,08:30:00,11:15:00,JSOM 12.210
3417,22SFull,MKT 3300.502,Principles of Marketing,Reza Roshangarzadeh ,Wednesday,19:00:00,21:45:00,JSOM 2.802
3418,22SOpen,MKT 3300.5e1,Principles of Marketing,Edward Meda ,Tuesday,19:15:00,22:00:00,CHEC 222
3419,22SFull,MKT 3320.001,Product and Brand Management,Julie Haworth ,Monday,16:00:00,18:45:00,JSOM 11.210
3420,22SFull,MKT 3330.001,Introduction to Professional Selling,Semiramis Amirpour ,Monday,10:00:00,11:15:00,JSOM 2.903
3421,22SFull,MKT 3330.001,Introduction to Professional Selling,Semiramis Amirpour ,Wednesday,10:00:00,11:15:00,JSOM 2.903
3422,22SFull,MKT 3330.002,Introduction to Professional Selling,Semiramis Amirpour ,Monday,11:30:00,12:45:00,JSOM 2.903
3423,22SFull,MKT 3330.002,Introduction to Professional Selling,Semiramis Amirpour ,Wednesday,11:30:00,12:45:00,JSOM 2.903
3424,22SFull,MKT 3330.004,Introduction to Professional Selling,Semiramis Amirpour ,Tuesday,13:00:00,14:15:00,JSOM 2.802
3425,22SFull,MKT 3330.004,Introduction to Professional Selling,Semiramis Amirpour ,Thursday,13:00:00,14:15:00,JSOM 2.802
3426,22SFull,MKT 3330.005,Introduction to Professional Selling,Semiramis Amirpour ,Tuesday,11:30:00,12:45:00,JSOM 2.802
3427,22SFull,MKT 3330.005,Introduction to Professional Selling,Semiramis Amirpour ,Thursday,11:30:00,12:45:00,JSOM 2.802
3428,22SOpen,MKT 3330.502,Introduction to Professional Selling,Jackson Wixom ,Wednesday,19:00:00,21:45:00,JSOM 2.903
3429,22SFull,MKT 3340.001,Marketing Research,Daniel Rajaratnam ,Thursday,16:00:00,18:45:00,JSOM 12.222
3430,22SOpen,MKT 3340.501,Marketing Research,Daniel Rajaratnam ,Tuesday,19:00:00,21:45:00,JSOM 2.116
3434,22SOpen,MKT 4332.001,Advanced Personal Selling,Howard Dover ,Tuesday,10:00:00,11:15:00,JSOM 2.803
3435,22SOpen,MKT 4332.001,Advanced Personal Selling,Howard Dover ,Thursday,10:00:00,11:15:00,JSOM 2.803
3436,22SOpen,MKT 4334.001,Social Media Marketing,Parneet Pahwa ,Tuesday,16:00:00,18:45:00,JSOM 11.206
3437,22SOpen,MKT 4335.001,Category Buying,Charles Haseman ,Tuesday,10:00:00,11:15:00,JSOM 11.202
3438,22SOpen,MKT 4335.001,Category Buying,Charles Haseman ,Thursday,10:00:00,11:15:00,JSOM 11.202
3439,22SOpen,MKT 4336.501,E-Retailing,Charles Haseman ,Thursday,19:00:00,21:45:00,JSOM 2.901
3440,22SOpen,MKT 4337.501,Marketing Analytics,Thyagarajan Subramanian ,Tuesday,19:00:00,21:45:00,JSOM 1.211
3441,22SOpen,MKT 4338.501,Marketing Content Creation,Keith Dickinson ,Thursday,19:00:00,21:45:00,JSOM 11.210
3442,22SOpen,MKT 4339.501,Marketing Creative Skills And Testing,Neil Farquharson ,Wednesday,19:00:00,21:45:00,JSOM 12.218
3443,22SFull,MKT 4340.001,Consumer Behavior,Sonja Corbin ,Monday,10:00:00,12:45:00,JSOM 11.206
3444,22SFull,MKT 4350.001,Advertising,Ernest Bigham ,Thursday,13:00:00,15:45:00,JSOM 2.801
3445,22SFull,MKT 4360.001,Social Marketing,Julie Haworth ,Tuesday,11:30:00,12:45:00,JSOM 1.212
3446,22SFull,MKT 4360.001,Social Marketing,Julie Haworth ,Thursday,11:30:00,12:45:00,JSOM 1.212
3447,22SFull,MKT 4360.501,Social Marketing,Quincy Johnson ,Wednesday,19:00:00,21:45:00,JSOM 2.106
3448,22SFull,MKT 4360.502,Social Marketing,Neil Farquharson ,Monday,19:00:00,21:45:00,JSOM 2.722
3449,22SFull,MKT 4395.001,Capstone Senior Project - Marketing,Rita Egeland ,Friday,13:00:00,15:45:00,JSOM 1.217
3450,22SOpen,MKT 6301.001,Marketing Management,Daniel Rajaratnam ,Wednesday,16:00:00,18:45:00,JSOM 12.206
3451,22SOpen,MKT 6301.501,Marketing Management,Sanjay Jain ,Monday,19:00:00,21:45:00,JSOM 12.214
3452,22SOpen,MKT 6301.502,Marketing Management,Sanjay Jain ,Tuesday,19:00:00,21:45:00,JSOM 12.206
3453,22SOpen,MKT 6309.501,Marketing Data Analysis and Research,Daniel Rajaratnam ,Thursday,19:00:00,21:45:00,JSOM 12.222
3454,22SOpen,MKT 6332.501,Advertising and Promotional Strategy,Abhijit Biswas ,Monday,19:00:00,21:45:00,JSOM 12.218
3460,22SOpen,MKT 6339.501,Capstone Marketing Decision Making,Upender Subramanian ,Wednesday,19:00:00,21:45:00,JSOM 2.714
3461,22SOpen,MKT 6345.001,Quantitative Marketing Decision-Making,B Murthi ,Thursday,16:00:00,18:45:00,JSOM 11.206
3462,22SOpen,MKT 6349.5h1,MarTech Ecosystem,Guido Tirone ,Wednesday,19:00:00,21:45:00,JSOM 11.206
3463,22SFull,MKT 6352.001,Marketing Web Analytics and Insights,Guido Tirone ,Wednesday,16:00:00,18:45:00,JSOM 11.206
3464,22SOpen,MKT 6353.501,Customer Analytics and Insights,Nanda Kumar ,Thursday,19:00:00,21:45:00,JSOM 2.903
3465,22SOpen,MKT 7315.001,Marketing Models II,Sanjay Jain ,Thursday,16:00:00,18:45:00,JSOM 13.501
3466,22SOpen,MKT 7317.001,Marketing Models IV,Joonhwi Joo ,Wednesday,10:00:00,12:45:00,JSOM 2.901
3467,22SOpen,MSEN 3302.001,Microscopy Spectroscopy and Nanotech Instrumentation,Jiyoung Kim ,Wednesday,16:00:00,17:15:00,CB 1.223
3468,22SOpen,MSEN 3302.001,Microscopy Spectroscopy and Nanotech Instrumentation,Jiyoung Kim ,Friday,16:00:00,17:15:00,CB 1.223
3473,22SOpen,MSEN 5360.001,Materials Characterization,Robert Wallace ,Friday,13:00:00,15:45:00,ECSW 2.325
3478,22SOpen,MSEN 6323.001,Quantum Mechanics for Materials Scientists II,Massimo Fischetti ,Tuesday,14:30:00,15:45:00,CB 1.223
3479,22SOpen,MSEN 6323.001,Quantum Mechanics for Materials Scientists II,Massimo Fischetti ,Thursday,14:30:00,15:45:00,CB 1.223
3484,22SOpen,MSEN 6341.001,Advanced Electron Microscopy,Moon Kim ,Monday,16:00:00,18:45:00,CB 1.214
3490,22SFull,MUSI 1306.001,Understanding Music,Eric Jones ,Monday,09:00:00,09:50:00,JO 2.604
3491,22SFull,MUSI 1306.001,Understanding Music,Eric Jones ,Wednesday,09:00:00,09:50:00,JO 2.604
3492,22SFull,MUSI 1306.001,Understanding Music,Eric Jones ,Friday,09:00:00,09:50:00,JO 2.604
3493,22SFull,MUSI 1306.0h1,Understanding Music,Linda Salisbury ,Thursday,14:30:00,15:45:00,AH2 1.204
3494,22SFull,MUSI 1306.0h2,Understanding Music,Linda Salisbury ,Thursday,16:00:00,17:15:00,AH2 1.204
3495,22SFull,MUSI 1306.501,Understanding Music,Robert Lapinski ,Tuesday,17:30:00,18:45:00,AH2 1.204
3496,22SFull,MUSI 1306.501,Understanding Music,Robert Lapinski ,Thursday,17:30:00,18:45:00,AH2 1.204
3497,22SOpen,MUSI 2113.501,Pep Band,Lori Gerard ,Thursday,19:00:00,21:00:00,AH1 1.106
3498,22SOpen,MUSI 2127.001,University Choir,Jonathan Palant ,Tuesday,11:30:00,12:45:00,JO 2.604
3499,22SOpen,MUSI 2127.001,University Choir,Jonathan Palant ,Thursday,11:30:00,12:45:00,JO 2.604
3500,22SOpen,MUSI 2129.001,Lower-Division Applied Music,Catherine Parsoneault ,Friday,13:00:00,15:45:00,JO 2.604
3501,22SOpen,MUSI 2315.001,Guitar I,Daniel Hodan ,Monday,16:00:00,17:15:00,AH1 1.104
3502,22SOpen,MUSI 2315.001,Guitar I,Daniel Hodan ,Wednesday,16:00:00,17:15:00,AH1 1.104
3503,22SFull,MUSI 2315.002,Guitar I,James Wilder ,Tuesday,16:00:00,17:15:00,AH1 1.104
3504,22SFull,MUSI 2315.002,Guitar I,James Wilder ,Thursday,16:00:00,17:15:00,AH1 1.104
3505,22SFull,MUSI 2315.501,Guitar I,Daniel Hodan ,Monday,17:30:00,18:45:00,AH1 1.104
3506,22SFull,MUSI 2315.501,Guitar I,Daniel Hodan ,Wednesday,17:30:00,18:45:00,AH1 1.104
3507,22SFull,MUSI 2319.001,Digital Music I,Kelly Durbin ,Monday,10:00:00,11:15:00,JO 2.504
3508,22SFull,MUSI 2319.001,Digital Music I,Kelly Durbin ,Wednesday,10:00:00,11:15:00,JO 2.504
3509,22SFull,MUSI 2321.001,Music Cultures of the World,Eric Jones ,Monday,10:00:00,10:50:00,AH2 1.204
3510,22SFull,MUSI 2321.001,Music Cultures of the World,Eric Jones ,Wednesday,10:00:00,10:50:00,AH2 1.204
3511,22SFull,MUSI 2321.001,Music Cultures of the World,Eric Jones ,Friday,10:00:00,10:50:00,AH2 1.204
3512,22SOpen,MUSI 2322.001,Music in Western Civilization,Lori Gerard ,Monday,16:00:00,17:15:00,PHY 1.202
3513,22SOpen,MUSI 2322.001,Music in Western Civilization,Lori Gerard ,Wednesday,16:00:00,17:15:00,PHY 1.202
3514,22SOpen,MUSI 2325.001,Vocal Instruction I,Nili Riemer Bueckert ,Monday,10:00:00,11:15:00,AH1 1.106
3515,22SOpen,MUSI 2325.001,Vocal Instruction I,Nili Riemer Bueckert ,Wednesday,10:00:00,11:15:00,AH1 1.106
3516,22SOpen,MUSI 2328.001,Music Theory I,Lauren Hartburg ,Monday,09:00:00,09:50:00,PHY 1.202
3517,22SOpen,MUSI 2328.001,Music Theory I,Lauren Hartburg ,Wednesday,09:00:00,09:50:00,PHY 1.202
3518,22SOpen,MUSI 2328.001,Music Theory I,Lauren Hartburg ,Friday,09:00:00,09:50:00,PHY 1.202
3519,22SOpen,MUSI 2328.002,Music Theory I,Lauren Hartburg ,Monday,10:00:00,10:50:00,PHY 1.202
3520,22SOpen,MUSI 2328.002,Music Theory I,Lauren Hartburg ,Wednesday,10:00:00,10:50:00,PHY 1.202
3521,22SOpen,MUSI 2328.002,Music Theory I,Lauren Hartburg ,Friday,10:00:00,10:50:00,PHY 1.202
3522,22SOpen,MUSI 2329.001,Music Theory II,Lauren Hartburg ,Tuesday,10:00:00,11:15:00,PHY 1.202
3523,22SOpen,MUSI 2329.001,Music Theory II,Lauren Hartburg ,Thursday,10:00:00,11:15:00,PHY 1.202
3524,22SOpen,MUSI 3112.001,Advanced Orchestra Chamber Music Ensemble I,Robert Rodriguez ,Tuesday,16:00:00,18:45:00,JO 2.604
3525,22SOpen,MUSI 3122.001,Brass Ensemble I,Linda Salisbury ,Monday,16:00:00,18:45:00,AH1 1.106
3526,22SOpen,MUSI 3130.501,Percussion Ensemble,Lori Gerard ,Monday,19:00:00,21:45:00,AH1 1.106
3527,22SOpen,MUSI 3181.001,Instrumental Ensemble II - Collaborative Piano,Catherine Parsoneault ,Friday,12:00:00,12:50:00,JO 2.604
3529,22SOpen,MUSI 3322.001,"Music in Historical Context - Music, Science, & Technology",Kathryn Evans ,Monday,16:00:00,17:15:00,AH2 1.204
3530,22SOpen,MUSI 3322.001,"Music in Historical Context - Music, Science, & Technology",Kathryn Evans ,Wednesday,16:00:00,17:15:00,AH2 1.204
3531,22SOpen,MUSI 3322.002,Music in Historical Context - Guitar: Medieval to Modern,Enric Madriguera ,Thursday,13:00:00,15:45:00,PHY 1.202
3532,22SOpen,MUSI 3325.001,Jazz History Modern Jazz since BeBop,Kelly Durbin ,Monday,11:30:00,12:45:00,PHY 1.202
3533,22SOpen,MUSI 3325.001,Jazz History Modern Jazz since BeBop,Kelly Durbin ,Wednesday,11:30:00,12:45:00,PHY 1.202
3534,22SOpen,MUSI 3342.001,Topics in Music - Pop Music Analysis Composition,Lauren Hartburg ,Tuesday,11:30:00,12:45:00,PHY 1.202
3535,22SOpen,MUSI 3342.001,Topics in Music - Pop Music Analysis Composition,Lauren Hartburg ,Thursday,11:30:00,12:45:00,PHY 1.202
3536,22SOpen,MUSI 3382.001,Vocal Instruction II,Nili Riemer Bueckert ,Monday,11:30:00,12:45:00,AH1 1.106
3537,22SOpen,MUSI 3382.001,Vocal Instruction II,Nili Riemer Bueckert ,Wednesday,11:30:00,12:45:00,AH1 1.106
3538,22SOpen,MUSI 3387.001,Keyboard Skills for Contemporary Music,Kelly Durbin ,Friday,10:00:00,12:45:00,JO 2.504
3539,22SOpen,MUSI 4116.001,Guitar Ensemble III,Enric Madriguera ,Friday,10:00:00,12:45:00,AH1 1.104
3540,22SOpen,MUSI 4118.501,String Orchestra III,Adron Ming ,Tuesday,19:00:00,21:45:00,AH1 1.106
3541,22SOpen,MUSI 4120.501,Wind Ensemble III,Robert Lapinski ,Tuesday,19:00:00,21:45:00,AH1 1.104
3542,22SFull,MUSI 4185.001,Chamber Singers II,Jonathan Palant ,Tuesday,13:00:00,14:15:00,JO 2.604
3543,22SFull,MUSI 4185.001,Chamber Singers II,Jonathan Palant ,Thursday,13:00:00,14:15:00,JO 2.604
3544,22SOpen,MUSI 4186.001,Jazz Ensemble III,Kelly Durbin ,Monday,13:00:00,14:15:00,AH1 1.104
3545,22SOpen,MUSI 4186.001,Jazz Ensemble III,Kelly Durbin ,Wednesday,13:00:00,14:15:00,AH1 1.104
3546,22SOpen,MUSI 4345.001,Music Performance III - Advanced Voice,Kathryn Evans ,Monday,14:30:00,15:45:00,AH1 1.106
3547,22SOpen,MUSI 4345.001,Music Performance III - Advanced Voice,Kathryn Evans ,Wednesday,14:30:00,15:45:00,AH1 1.106
3548,22SOpen,NATS 1141.001,UTeach STEP 1,Emily Hennessy ,Tuesday,10:00:00,11:15:00,FN 3.410C
3549,22SOpen,NATS 1141.002,UTeach STEP 1,Pamela Kirkland ,Tuesday,11:30:00,12:45:00,FN 3.410C
3550,22SOpen,NATS 1143.001,UTeach STEP 2,Amin Lalani ,Thursday,10:00:00,11:15:00,FN 3.410C
3551,22SFull,NATS 1143.002,UTeach STEP 2,Pamela Kirkland ,Thursday,11:30:00,12:45:00,FN 3.410C
3552,22SOpen,NATS 1143.003,UTeach STEP 2,Katherine Donaldson ,Thursday,13:00:00,14:15:00,FN 3.410C
3553,22SOpen,NATS 1143.004,UTeach STEP 2,Denise Gregory ,Thursday,14:30:00,15:45:00,FN 3.410C
3554,22SFull,NATS 2333.001,Energy Water and the Environment,Stephanie Taylor ,Tuesday,13:00:00,14:15:00,SCI 3.220
3555,22SFull,NATS 2333.001,Energy Water and the Environment,Stephanie Taylor ,Thursday,13:00:00,14:15:00,SCI 3.220
3556,22SOpen,NATS 3341.001,Knowing and Learning in Mathematics and Science,Floyd Dorsey ,Monday,11:30:00,12:45:00,SLC 1.214
3557,22SOpen,NATS 3341.001,Knowing and Learning in Mathematics and Science,Floyd Dorsey ,Wednesday,11:30:00,12:45:00,SLC 1.214
3558,22SOpen,NATS 3343.001,Classroom Interactions,Kate York ,Monday,11:30:00,12:45:00,FN 3.410C
3559,22SOpen,NATS 3343.001,Classroom Interactions,Kate York ,Wednesday,11:30:00,12:45:00,FN 3.410C
3560,22SFull,NATS 3343.002,Classroom Interactions,Denise Gregory ,Monday,13:00:00,14:15:00,FN 3.410C
3561,22SFull,NATS 3343.002,Classroom Interactions,Denise Gregory ,Wednesday,13:00:00,14:15:00,FN 3.410C
3562,22SOpen,NATS 4141.501,UTeach Apprentice Teaching Seminar,"James McConnell , Floyd Dorsey ",Thursday,17:30:00,18:45:00,FN 3.410C
3563,22SOpen,NATS 4341.001,Project-Based Instruction,"Katherine Donaldson , Kate York ",Friday,10:00:00,12:45:00,FN 3.410C
3564,22SOpen,NATS 4390.001,Research Methods,"Stephanie Taylor , Vinita Hajeri ",Tuesday,10:00:00,11:15:00,SLC 1.214
3565,22SOpen,NATS 4390.001,Research Methods,"Stephanie Taylor , Vinita Hajeri ",Thursday,10:00:00,11:15:00,SLC 1.214
3567,22SOpen,NSC 3361.001,Introduction To Neuroscience,Van Miller ,Tuesday,10:00:00,11:15:00,HH 2.402
3568,22SOpen,NSC 3361.001,Introduction To Neuroscience,Van Miller ,Thursday,10:00:00,11:15:00,HH 2.402
3569,22SFull,NSC 3361.002,Introduction To Neuroscience,Siham Raboune ,Monday,14:30:00,15:45:00,JO 3.516
3570,22SFull,NSC 3361.002,Introduction To Neuroscience,Siham Raboune ,Wednesday,14:30:00,15:45:00,JO 3.516
3571,22SOpen,NSC 3361.003,Introduction To Neuroscience,Steven McWilliams ,Monday,10:00:00,11:15:00,ECSS 2.415
3572,22SOpen,NSC 3361.003,Introduction To Neuroscience,Steven McWilliams ,Wednesday,10:00:00,11:15:00,ECSS 2.415
3573,22SOpen,NSC 3361.004,Introduction To Neuroscience,Steven McWilliams ,Tuesday,10:00:00,11:15:00,FN 2.102
3574,22SOpen,NSC 3361.004,Introduction To Neuroscience,Steven McWilliams ,Thursday,10:00:00,11:15:00,FN 2.102
3575,22SFull,NSC 3361.005,Introduction To Neuroscience,Anna Taylor ,Monday,11:30:00,12:45:00,SCI 1.210
3576,22SFull,NSC 3361.005,Introduction To Neuroscience,Anna Taylor ,Wednesday,11:30:00,12:45:00,SCI 1.210
3577,22SOpen,NSC 3361.hn1,Introduction To Neuroscience - CV Honors,Eva LaDow ,Tuesday,14:30:00,15:45:00,AD 2.238
3578,22SOpen,NSC 3361.hn1,Introduction To Neuroscience - CV Honors,Eva LaDow ,Thursday,14:30:00,15:45:00,AD 2.238
3579,22SOpen,NSC 3361.hn2,Introduction To Neuroscience - CV Honors,Eva LaDow ,Tuesday,17:30:00,18:45:00,AD 2.238
3580,22SOpen,NSC 3361.hn2,Introduction To Neuroscience - CV Honors,Eva LaDow ,Thursday,17:30:00,18:45:00,AD 2.238
3583,22SFull,NSC 4351.001,Medical Neuroscience,Van Miller ,Monday,08:30:00,09:45:00,GR 4.204
3584,22SFull,NSC 4351.001,Medical Neuroscience,Van Miller ,Wednesday,08:30:00,09:45:00,GR 4.204
3585,22SOpen,NSC 4352.001,Cellular Neuroscience,Sven Kroener ,Monday,11:30:00,12:45:00,SLC 2.303
3586,22SOpen,NSC 4352.001,Cellular Neuroscience,Sven Kroener ,Wednesday,11:30:00,12:45:00,SLC 2.303
3587,22SOpen,NSC 4353.101,Neuroscience Laboratory Methods,Steven McWilliams ,Tuesday,14:30:00,17:15:00,GR 4.708
3588,22SFull,NSC 4353.102,Neuroscience Laboratory Methods,Rukhsana Sultana ,Wednesday,14:30:00,17:15:00,GR 4.708
3589,22SFull,NSC 4353.103,Neuroscience Laboratory Methods,Steven McWilliams ,Thursday,14:30:00,17:15:00,GR 4.708
3590,22SFull,NSC 4353.104,Neuroscience Laboratory Methods,Rukhsana Sultana ,Monday,14:30:00,17:15:00,GR 4.708
3591,22SFull,NSC 4353.105,Neuroscience Laboratory Methods,Anna Taylor ,Thursday,10:00:00,12:45:00,GR 4.708
3592,22SFull,NSC 4353.106,Neuroscience Laboratory Methods,Siham Raboune ,Monday,10:00:00,12:45:00,GR 4.708
3593,22SOpen,NSC 4353.107,Neuroscience Laboratory Methods,Siham Raboune ,Wednesday,10:00:00,12:45:00,GR 4.708
3594,22SFull,NSC 4353.108,Neuroscience Laboratory Methods,Anna Taylor ,Tuesday,10:00:00,12:45:00,GR 4.708
3595,22SOpen,NSC 4354.001,Integrative Neuroscience,Siham Raboune ,Tuesday,08:30:00,09:45:00,JSOM 1.217
3596,22SOpen,NSC 4354.001,Integrative Neuroscience,Siham Raboune ,Thursday,08:30:00,09:45:00,JSOM 1.217
3597,22SOpen,NSC 4356.001,Neurophysiology,Rukhsana Sultana ,Tuesday,08:30:00,09:45:00,GR 4.428
3598,22SOpen,NSC 4356.001,Neurophysiology,Rukhsana Sultana ,Thursday,08:30:00,09:45:00,GR 4.428
3599,22SOpen,NSC 4356.002,Neurophysiology,Robert Rennaker ,Monday,08:30:00,09:45:00,GR 4.428
3600,22SOpen,NSC 4356.002,Neurophysiology,Robert Rennaker ,Wednesday,08:30:00,09:45:00,GR 4.428
3601,22SOpen,NSC 4357.001,Neurobiology Of Learning And Memory,Christa Rodriguez ,Monday,10:00:00,11:15:00,CRA 12.110
3602,22SOpen,NSC 4357.001,Neurobiology Of Learning And Memory,Christa Rodriguez ,Wednesday,10:00:00,11:15:00,CRA 12.110
3603,22SOpen,NSC 4358.001,Neuroscience Of Pain,Theodore Price ,Monday,16:00:00,17:15:00,FN 2.102
3604,22SOpen,NSC 4358.001,Neuroscience Of Pain,Theodore Price ,Wednesday,16:00:00,17:15:00,FN 2.102
3607,22SOpen,NSC 4360.001,Introduction to Entrepreneurship in Neuroscience,Vanessa Shirazi ,Monday,11:30:00,12:45:00,GR 4.301
3608,22SOpen,NSC 4360.001,Introduction to Entrepreneurship in Neuroscience,Vanessa Shirazi ,Wednesday,11:30:00,12:45:00,GR 4.301
3609,22SOpen,NSC 4361.001,Pathway Into Industrial Neuroscience,Vanessa Shirazi ,Monday,14:30:00,15:45:00,CR 1.202
3610,22SOpen,NSC 4361.001,Pathway Into Industrial Neuroscience,Vanessa Shirazi ,Wednesday,14:30:00,15:45:00,CR 1.202
3611,22SOpen,NSC 4363.001,Neuropharmacology,Lucien Thompson ,Tuesday,13:00:00,14:15:00,CRA 12.110
3612,22SOpen,NSC 4363.001,Neuropharmacology,Lucien Thompson ,Thursday,13:00:00,14:15:00,CRA 12.110
3613,22SFull,NSC 4363.hn1,Neuropharmacology - CV Honors,Eva LaDow ,Tuesday,16:00:00,17:15:00,AD 2.238
3614,22SFull,NSC 4363.hn1,Neuropharmacology - CV Honors,Eva LaDow ,Thursday,16:00:00,17:15:00,AD 2.238
3615,22SFull,NSC 4364.001,Journey Into Medicine,Van Miller ,Tuesday,08:30:00,09:45:00,ML2 1.218
3616,22SFull,NSC 4364.001,Journey Into Medicine,Van Miller ,Thursday,08:30:00,09:45:00,ML2 1.218
3617,22SOpen,NSC 4366.001,Neuroanatomy,Anna Taylor ,Monday,13:00:00,14:15:00,JO 3.516
3618,22SOpen,NSC 4366.001,Neuroanatomy,Anna Taylor ,Wednesday,13:00:00,14:15:00,JO 3.516
